2014-10	113555350653.55005	4013404869229.1387	0.028294018259702968
2014-11	113555350653.55005	4013404869229.1387	0.028294018259702968
2014-12	113555350653.55005	4013404869229.1387	0.028294018259702968
2015-1	120395848203.10011	4262616909490.2188	0.028244585605394848
2015-2	120395848203.10011	4262616909490.2188	0.028244585605394848
2015-3	120395848203.10011	4262616909490.2188	0.028244585605394848
2015-4	163625464372.43997	4404434336793.839	0.0371501654606456
2015-5	163625464372.43997	4404434336793.839	0.0371501654606456
2015-6	163625464372.43997	4404434336793.839	0.0371501654606456
2015-7	110899913036.92004	4487970888961.181	0.024710479586597712
2015-8	110899913036.92004	4487970888961.181	0.024710479586597712
2015-9	110899913036.92004	4487970888961.181	0.024710479586597712
2015-10	95118981452.30994	4613648202039.249	0.02061686918613929
2015-11	95118981452.30994	4613648202039.249	0.02061686918613929
2015-12	95118981452.30994	4613648202039.249	0.02061686918613929
2016-1	134158832860.25006	4805812995622.149	0.027915949493345228
2016-2	134158832860.25006	4805812995622.149	0.027915949493345228
2016-3	134158832860.25006	4805812995622.149	0.027915949493345228
